Address,aave-mint,uni-v2-rai-eth,aave,rai-dai-uni-v3,Total
0xc62785b58724d744b843e479d76d47897e61ca7e,0.0,0.0258266073327728,0.0,0.0,0.025826607
0x51eba413de14da735cbaa25c33346888bda87101,0.0,0.0246064170586908,0.0,0.0,0.024606417
0xe4a77604802ee95603ec22ca0e4ebf981f6134a3,0.0,0.0245017171599709,0.0,0.0,0.024501717
0xa27ff099de5a80cf72a0f899ed586107d74f46ac,0.0,0.0243115116520089,0.0,0.0,0.024311512
0xe2e2466f657cf011eaaa4a8a2eeb2c9fe68797f6,0.0,0.0242751402651533,0.0,0.0,0.024275140
0x617ca9738642e411d4d35848550f26b07bba21cd,0.0,0.0240731808341175,0.0,0.0,0.024073181
0x123d21efe44a4938bcfd6392956146436cf268ea,0.0,0.0240334395038436,0.0,0.0,0.024033440
0x36481d193dc5485cdfb19839613f564568e0e1f5,0.0,0.0238392250078455,0.0,0.0,0.023839225
0xe6567d460dcaba7b7b8aa3a5987135221fb1cca7,0.0,0.0234273298772459,0.0,0.0,0.023427330
0xcc639718e285880dec3dc4477621c145a51219a0,0.0,0.0234264764983741,0.0,0.0,0.023426476
0xf9b232ab04cda41b771ed0815256c11ffddb60bd,0.0,0.0233326222397667,0.0,0.0,0.023332622
0x525be9a6edc565fb514125845dcdc37ba2e8dc48,0.0,0.02212103410385,0.0,0.0,0.022121034
0x53033c9697339942256845dd4d428085ec7261b8,0.0,0.0220528494203261,0.0,0.0,0.022052849
0xb79017034ee38c4bfbeb1bc619f714cea55a07d4,0.0,0.0219015807140809,0.0,0.0,0.021901581
0x580e2a735d2e4b58481fd08183b43e73b76423dd,0.0,0.0198103838193116,0.0,0.0,0.019810384
0x5b5f9e86048822184949f112287c2f78a68585c6,0.0,0.0197651369795281,0.0,0.0,0.019765137
0xd9d208471b5d2ce51570788db2d5ad09f96e1771,0.0,0.0190096286132352,0.0,0.0,0.019009629
0xdf018ac6efc4e9e39515c0fa67e5ba66d5e366d0,0.0,0.0180180269698951,0.0,0.0,0.018018027
0x5f91908343fc5740dc259b9d612f01ac43050a9b,0.0,0.0178128654766134,0.0,0.0,0.017812865
0xf8152684ba9cb9005048baeaded38f1ca497861f,0.0,0.0175996467586857,0.0,0.0,0.017599647
0x954da244891733ab0badf630817d26d126d9fec8,0.0,0.0175450444292927,0.0,0.0,0.017545044
0xde7bffb56700030ba947ef443632b07c8120e808,0.0,0.0175287888435829,0.0,0.0,0.017528789
0x66dc433f54afb9c78c7b3bc7a6712af732a50487,0.0,0.017528783589359,0.0,0.0,0.017528784
0xbc258c53355e9d86a0aae8109841b26864b72c27,0.0,0.0173821930422583,0.0,0.0,0.017382193
0x1e78c54beaf6884df07d2387311d1ba23c818820,0.0,0.0173815875216125,0.0,0.0,0.017381588
0x7b0f8ae03b2fc1c1cca4249add49e4d8b9497421,0.0,0.0172955073812977,0.0,0.0,0.017295507
0xd8f733595f6fa6d63b0f77e75d07d67f7a18d39a,0.0,0.0172701626003704,0.0,0.0,0.017270163
0xf6666f75dbcb83347c9c4ab0f0c43e0c2bba2b29,0.0,0.0171871902437584,0.0,0.0,0.017187190
0x28376da964fab061ba92b36c9fcc8bc9d44d7eb3,0.0,0.0171824856462415,0.0,0.0,0.017182486
0x477f2acf9eb7f26db3ecbf3a667cffdc94ab3878,0.0,0.0170734827573824,0.0,0.0,0.017073483
0x881ccec3c27d83877263cdaa12a45d0437e1f0fe,0.0,0.0,0.0168169627240694,0.0,0.016816963
0x0a24399c46fc9b050496483bf359b396ebb8e679,0.0,0.0167917044251403,0.0,0.0,0.016791704
0xca84a912a7738a0fde36f6d0d519fbf253ef4957,0.0,0.0167223299913688,0.0,0.0,0.016722330
0xaa02ae7c33a6ab5f699ee8f77ddf08aba8086822,0.0,0.0166895924343731,0.0,0.0,0.016689592
0x75996027dcfb09784be564da5b50b938f22a7c54,0.0,0.0165658767572236,0.0,0.0,0.016565877
0x74aae58ecfab8b2d1da26dc248ffa9b3eef98c9a,0.0,0.0159183613302696,0.0,0.0,0.015918361
0x305d39c1bb6f8711362cf1dc9ffc6fb0c35f7fc4,0.0,0.0158896261190266,0.0,0.0,0.015889626
0x081bc1f62793fcd144a314ccf4a9f6ea419b2bc1,0.0,0.015673986417823,0.0,0.0,0.015673986
0xab88ac3af5c9aeb1a1a2043495374568eb439244,0.0,0.0156487063555305,0.0,0.0,0.015648706
0x8937e56f926c04205c27dce54e273c0dd171aa36,0.0,0.0156034985899457,0.0,0.0,0.015603499
0x2c15c4f6974febb7e2d9980a3fbb76838c2bd375,0.0,0.0155027045587921,0.0,0.0,0.015502705
0x9b95e427b41522a0184d8c67797495426640ec40,0.0,0.0154402957427424,0.0,0.0,0.015440296
0xad4489f64a8be791294116d3e99d2721c7f0a72a,0.0,0.0153423870198693,0.0,0.0,0.015342387
0x885d26765a096136cfeb1d216713ade4289641e0,0.0,0.0152946309696414,0.0,0.0,0.015294631
0x8c0878005d021cc01438dec24557bc5aed1babe0,0.0,0.0141888346578133,0.0,0.0,0.014188835
0xa3fa07309ee8dccb64d4bd1f34ed7e8f3b0e7cff,0.0,0.0140108260529923,0.0,0.0,0.014010826
0xb9787250110def1995705798841bfb03ca32254a,0.0,0.0133908568406765,0.0,0.0,0.013390857
0x1c34e317cf36e6f5e84167cff2779ecfd80e7cdd,0.0,0.0128896336832121,0.0,0.0,0.012889634
0x2e8013da3f112e0614799d3e1cec0146cc0d163f,0.0,0.0122094668334809,0.0,0.0,0.012209467
0xa0f2865c73774d22b2b210d885e86db4a7b661ce,0.0,0.0119558107832458,0.0,0.0,0.011955811
0x79780d4e3830004d7270c0c6f5708fb9bf50e3c9,0.0,0.0119125785643057,0.0,0.0,0.011912579
0x445a0fdc367385447412707874d45143736ec643,0.0,0.011413419337271,0.0,0.0,0.011413419
0x8222b88c548d0699da30b9ab7061186eb150cd72,0.0,0.011413419337271,0.0,0.0,0.011413419
0x389011d722e6aada5ee003d4f023943b9fdf54a0,0.0,0.0,0.0108305790506056,0.0,0.010830579
0xe7ff17c50de51c70e273f94d442b4634ea1b32c7,0.0,0.0108274299255961,0.0,0.0,0.010827430
0x84e9445f43995b0c6a4d4c1d40bb123571c2eb06,0.0,0.0107295088107378,0.0,0.0,0.010729509
0x865112a72ecbd3a55a1be77591f9958c5059032d,0.0,0.0106357027956378,0.0,0.0,0.010635703
0xa3a18f492ff2c55320cf4fad93299a7a1293a4ca,0.0,0.0106304328168395,0.0,0.0,0.010630433
0x9d80bd937c41f1c46c39533e75e0e4b1deb9e502,0.0,0.009089505413026,0.0,0.0,0.009089505
0x75c3dd7e854b77071e32a062386a9728348aef3d,0.0,0.0090230127687094,0.0,0.0,0.009023013
0x23687ed1aa5ef5988636bf0ee141afe95f77ca5f,0.0,0.0090230112665499,0.0,0.0,0.009023011
0x44b6a801e4009609f68c0a3fcf35225ec0fcc308,0.0,0.0089995853415353,0.0,0.0,0.008999585
0xa9ab3102ce698ce5d4d77c1ad90895afa1eb7266,0.0,0.008994535108602,0.0,0.0,0.008994535
0xd450d789f3452f6cb51ed5c25fe8b2144448ea41,0.0,0.0088788022581861,0.0,0.0,0.008878802
0xd0599dda0e082256dfd8ac8ebc4e2f5cc4f50af3,0.0,0.0088775888596022,0.0,0.0,0.008877589
0x4c6cceb3407b3e87dfa5cc8531ad4780cd5b807d,0.0,0.0088599149944596,0.0,0.0,0.008859915
0x2e624fd4c1e62530ba19b433dcb9aca41f9537dc,0.0,0.008844004380054,0.0,0.0,0.008844004
0x8377be4835732546eab943416be48206033b71dc,0.0,0.0088354992362742,0.0,0.0,0.008835499
0xf69afb5656163d7338f71a7903d6b54e9fcd57a1,0.0,0.0087975521290516,0.0,0.0,0.008797552
0x784533d01fb816e4619b602a28c963872ae42494,0.0,0.0087975507206421,0.0,0.0,0.008797551
0xaa709aeece974759f6cf69d30a61ddbaba2fdc7c,0.0,0.0087644111487966,0.0,0.0,0.008764411
0xcb045317f224a527be9e1fef32d5135dfa0ccf36,0.0,0.0087564684680505,0.0,0.0,0.008756468
0xffd1bc6b2a0a739ae425755a3704b8be9811cb65,0.0,0.0087051327920517,0.0,0.0,0.008705133
0x9a2c3fb8349c9b6b789627889150f2861af35955,0.0,0.0086708576244607,0.0,0.0,0.008670858
0x24e7dab5544e7ec3b9ce4ccec90c795fd6606870,0.0,0.0086562368218507,0.0,0.0,0.008656237
0x4c3d50688581f7f8669923793244d91c86a1a738,0.0,0.0086547636861795,0.0,0.0,0.008654764
0x18a6a62cbba2cc1cf29ab56ef3c954b41763da37,0.0,0.008647941005734,0.0,0.0,0.008647941
0xb373f8dd25d0869eb1d9dec370d0348096a83e43,0.0,0.0086093726764224,0.0,0.0,0.008609373
0xd2102effc39cb3e66078cd869cd1ba9412056432,0.0,0.0086093726764224,0.0,0.0,0.008609373
0x516cd0f32a9978bf2e77c8ea48f078b43bb5f068,0.0,0.0085639689774461,0.0,0.0,0.008563969
0x6eb5c136e93b1270d9f43928d8ae58b74d8b8f6f,0.0,0.0085553323029081,0.0,0.0,0.008555332
0xb8c789c79c44d1435d51fbcb066b294162d24b19,0.0,0.0085496430911249,0.0,0.0,0.008549643
0x9ae94b2ad4d334a8d79cfd02d930d365a3b4eeb1,0.0,0.0083716502667192,0.0,0.0,0.008371650
0xd85a1511a9c208612aea47633f0b18610a60d0c8,0.0,0.0079040495411134,0.0,0.0,0.007904050
0xfa67fc2901dd343d3324fc882fe7eb474354a6e2,0.0,0.0078783115223915,0.0,0.0,0.007878312
0xe600f698d1fac467e02e43b98dfcd78c57ce1deb,0.0,0.0078591106229658,0.0,0.0,0.007859111
0x48a8739fbc0bf5ecee120c45803043926994b0b0,0.0,0.0076804308642575,0.0,0.0,0.007680431
0x65303a95f2ca3d44b9e2728533c47998d999641f,0.0,0.0076526400383264,0.0,0.0,0.007652640
0x3402903186318cd240fe63fd8f93bd5234bdc1ea,0.0,0.0076089462248473,0.0,0.0,0.007608946
0x1afe369a452e7cb7122d039b4d814290e047d3ae,0.0,0.0070685585497887,0.0,0.0,0.007068559
0x31edecc4fc6e6c0d3248b9a4b9e651f7e02f82c3,0.0,0.0063649837441126,0.0,0.0,0.006364984
0x4ce5ad79fa2f7048065452b9fa9ef9b60a75fc09,0.0,0.0061889541323894,0.0,0.0,0.006188954
0x8d6af3fa29f90dc01c544c75ba9a16c2ed87fa12,0.0,0.0,0.005542101550505,0.0,0.005542102
0xdf52b6d91590de14a85561965c5e6eb91ef989c6,0.0,0.004755911614478,0.0,0.0,0.004755912
0xab498461ce4e399c17f6f0031f360f3b64a50bc7,0.0,0.0046209336929064,0.0,0.0,0.004620934
0x3ccccdacab1537c0e5dacee72931937e742b232b,0.0,0.0045619255786783,0.0,0.0,0.004561926
0xa67c9e0701a1c6dd21e42e0be41e0b8f537c29b2,0.0,0.0044768776304849,0.0,0.0,0.004476878
0xff08f103a63a653d518bd9f8a837b795c6f110c3,0.0,0.0044477527518417,0.0,0.0,0.004447753
0xe9b365d5bb967caec317127977917226c77c6003,0.0,0.0041819002300478,0.0,0.0,0.004181900
0x5a0b8dedfc06f1412484447d376119005bf85ddc,0.0,0.0039191210806817,0.0,0.0,0.003919121
0x3922315057742ee040e3c64987ea90c9cf9df7b5,0.0,0.003895358498672,0.0,0.0,0.003895358
0x6da0c6a8889089c9e466be8699992f19f0e18e3d,0.0,0.0035946344979273,0.0,0.0,0.003594634
0x43292c96d65d577e9ed7fe81ee9b1dd5bd49a6f7,0.0,0.0033608652443763,0.0,0.0,0.003360865
0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be,0.0,0.0033347458675629,0.0,0.0,0.003334746
0x49e92b3111192890d5adeee7e3a80aa4866349a0,0.0,0.0033013699103855,0.0,0.0,0.003301370
0x85954b8c547aec4156d0ea100461c88100129fd5,0.0,0.0031422859429772,0.0,0.0,0.003142286
0x84861b33ba6c7ae0dc01e0e3192e74d133d9a13a,0.0,0.0030657083718078,0.0,0.0,0.003065708
0x77e46935fe498d8838a8aa89aa9630aca403a750,0.0,0.0028044942663709,0.0,0.0,0.002804494
0x4c20f6126a90568d39c9434f1950a5e0836269e7,0.0,0.0023410160688929,0.0,0.0,0.002341016
0xdefc90ba9ee9ad6fa534adcaebd817fea21e538d,0.0,0.001905773470382,0.0,0.0,0.001905773
0x1d4379cee8a6aaed1aa641bd36670048a233d680,0.0,0.0017518073405992,0.0,0.0,0.001751807
0x966086c35f902083f2ffb6d422866436b109a9a9,0.0,0.0017469706122776,0.0,0.0,0.001746971
0x6055db46a84df9652fe2a359e24c1ddbb5d7beb5,0.0,0.0017257528776958,0.0,0.0,0.001725753
0xb4a3108864258d7d71e07ea7aacedd7cc303d022,0.0,0.001678413399618,0.0,0.0,0.001678413
0x0f6852135c9404adf5a5c118ab78d30136013e00,0.0,0.0016541552708494,0.0,0.0,0.001654155
0x714120f3dcaff119e82b923fb28f203249293907,0.0,0.0016495289053369,0.0,0.0,0.001649529
0xb62c8f112014f8d24de7a5b3110f05a2db3893d8,0.0,0.001634865094699,0.0,0.0,0.001634865
0x7e0e1f3f16ca5ea9e9d673313513ec9d33fdd1e6,0.0,0.0016339578941303,0.0,0.0,0.001633958
0xf8fff207467d1645d0d7df063cf475a6da020849,0.0,0.0016334754058488,0.0,0.0,0.001633475
0xc1ec1d72a874e46943cf49f437be33e1a7f6519a,0.0,0.0016265293890736,0.0,0.0,0.001626529
0xc87266e53e7d58f3295633115f199c23665ba49b,0.0,0.0015919306776295,0.0,0.0,0.001591931
0x22355af6f3333bf567c0603358109470e653a2a7,0.0,0.0015823709525584,0.0,0.0,0.001582371
0x4a946f31f481b134f73910a31610c82ac579c5a4,0.0,0.0015640877833472,0.0,0.0,0.001564088
0xd27065aa082c16500b9999e38e1984e921f37111,0.0,0.0015619637439449,0.0,0.0,0.001561964
0xcde850e02a5d1ebedb5e1d2b177af8770354fdb7,0.0,0.001560457135029,0.0,0.0,0.001560457
0x56325dff86ba7c15b2960e484b59036f7f593a7d,0.0,0.001448145716808,0.0,0.0,0.001448146
0x7518837e2b76015154f40a16ddb4ee4acb01d5c6,0.0,0.0008873397175118,0.0,0.0,0.000887340
0x0c806aace8d2a3a682f9cc50e7f3948a04dc3539,0.0,0.0008582596641576,0.0,0.0,0.000858260
0xb43b36b72c57842e5cc4b70d85f99117b122c2b5,0.0,0.0008569522995284,0.0,0.0,0.000856952
0x01a56caf0f48acc0afc15e68e62f010a122e3f7e,0.0,0.0007955938534191,0.0,0.0,0.000795594
0x7e1e1c5ac70038a9718431c92a618f01f8dada18,0.0,0.0006806023295952,0.0,0.0,0.000680602
0x725a1fe791b9081492442518596a2e9e4dc4711b,0.0,0.00049205603039,0.0,0.0,0.000492056
0xe03727f8b10a30a4b2c5f43958b2b9e6ea2b4ac3,0.0,0.0,0.0004604856603347,0.0,0.000460486
0x4b5d2c264220fa0b30d6579eda16da9e838fa6d4,0.0,0.0,0.0004565254822607,0.0,0.000456525
0xd9e1d61d51b4d1ef7da8f09cabddcc59030bf872,0.0,0.0003776948552805,0.0,0.0,0.000377695
0x4a17f19a7b7fd329f97db116c2a09798f8c57ad0,0.0,0.0,0.0002617680071417,0.0,0.000261768
0xe481301c21f3ec7c6b5d0d30949196928eea7ab7,0.0,0.0001716519274317,0.0,0.0,0.000171652
0x119d895f66cfafd6dfbeb127e982cf9d08b01570,0.0,0.0001547240390063,0.0,0.0,0.000154724
0xcd248c5ccaaefab0a09a74a6f3d241dd67326824,0.0,0.0001109417325963,0.0,0.0,0.000110942
0x1f655685a4876fdb56da897118f67824d279abe5,0.0,2.15943732948e-05,0.0,0.0,0.000021594
0xbb0fbda9084b120fe1f224be7065aa0c82116354,0.0,8.5988325629e-06,0.0,0.0,0.000008599
0xdb6c7bb0a806695a4bd0d47e32fb7bb61ea27b7e,0.0,7.3680059771e-06,0.0,0.0,0.000007368
0x74a94f6e2d88849ed0cac07f5b7c9a05bc516ddc,0.0,2.645024362e-06,0.0,0.0,0.000002645
0x80f60cd83827e9f77d381955d8cd8c7143f626af,0.0,2.578956361e-06,0.0,0.0,0.000002579
0x0ac9f336000e7e07f416a19717539c8cdfcd690d,0.0,2.4685969049e-06,0.0,0.0,0.000002469
0x8540f80fab2afcae8d8fd6b1557b1cf943a0999b,0.0,2.2252817039e-06,0.0,0.0,0.000002225
0xf97f7ab7ad98590ecbf9d1870d976bb1acecb696,0.0,2.1423827662e-06,0.0,0.0,0.000002142
0xf74c9d36759999e87eb6940bc6724737d05d3f82,0.0,3.0840624125131226e-07,0.0,0.0,0.000000308
0xb58d591a41b9241effcee5b092abdb232f6603a9,0.0,2.326153545406632e-07,0.0,0.0,0.000000233
0xe6ca63cd295c84d6f184192dc8023960772dd321,0.0,1.6046235874083394e-07,0.0,0.0,0.000000160
0x28eb4085309fb7231a16ada0b10a6eebc575d278,0.0,1.1671858866087268e-07,0.0,0.0,0.000000117
0x6078dfa74f84650fd1461f8426741bd0ddc2c0b1,0.0,1.1154765801995404e-07,0.0,0.0,0.000000112
0x24ee7783c90ad7849c50121e46cfd00d8d13dcec,0.0,5.395613506308534e-08,0.0,0.0,0.000000054
0x893bbf6520261f004e7a151fe041c9c661e2e583,0.0,4.424780157651636e-09,0.0,0.0,0.000000004
0xc86b68363d1537f9b5936338bde83d4343710bfe,0.0,3.779363589881696e-16,0.0,0.0,0.000000000
0xf63622f3afa82daaa1adc2a45705da43c8689275,0.0,2.0924602118330312e-18,0.0,0.0,0.000000000
0xdf319da44618c85a48d2e5d5e42767ce0286869c,0.0,9.130735469816857e-19,0.0,0.0,0.000000000
0x6b9d90a764e26763fab590890296659dcf1bc6cb,0.0,7.608946224847392e-19,0.0,0.0,0.000000000
0x0b9efc1f4a028fcf0e8d62227853dfd7e79c7ee4,0.0,1.521789244969477e-19,0.0,0.0,0.000000000
